Epoch;AvgBatchError;LearningRate;ElapsedSeconds
7;0.5387527;0.0009999984;2542.3174
7;0.383799;0.0009999984;2542.562
7;0.6708485;0.0009999984;2542.8635
7;0.6105907;0.0009999984;2543.147
7;0.5160882;0.0009999984;2543.4016
7;0.39237595;0.0009999984;2543.62
7;0.71196395;0.0009999984;2543.8806
7;0.6194091;0.0009999984;2544.13
7;0.7841648;0.0009999984;2544.3862
7;0.6921623;0.0009999984;2544.6333
7;0.7767296;0.0009999984;2544.869
7;0.55247444;0.0009999984;2545.1257
7;0.6367903;0.0009999984;2545.387
7;0.50522906;0.0009999984;2545.6265
7;0.9414604;0.0009999984;2545.8708
7;0.7512474;0.0009999984;2546.177
7;0.96138114;0.0009999984;2546.4473
7;0.7845903;0.0009999984;2546.7737
7;0.4237676;0.0009999984;2547.0586
7;0.6988192;0.0009999984;2547.3135
7;0.38535988;0.0009999984;2547.5508
7;0.9158071;0.0009999984;2547.7947
7;0.65114665;0.0009999984;2548.0254
7;0.5165299;0.0009999984;2548.2915
7;0.87887794;0.0009999984;2548.5535
7;0.65130365;0.0009999984;2548.808
7;0.7772806;0.0009999984;2549.0696
7;0.2849621;0.0009999984;2549.323
7;0.51023185;0.0009999984;2549.5974
7;0.40292853;0.0009999984;2549.8438
7;0.38256028;0.0009999984;2550.102
7;0.66026664;0.0009999984;2550.3352
7;0.37096435;0.0009999984;2550.5654
7;0.7651008;0.0009999984;2550.8408
7;0.95521796;0.0009999984;2551.1213
7;0.546249;0.0009999984;2551.3447
7;0.42604578;0.0009999984;2551.5598
7;0.33146325;0.0009999984;2551.7783
7;0.6538487;0.0009999984;2552.0254
7;0.48537365;0.0009999984;2552.3784
7;0.60341823;0.0009999984;2552.6294
7;0.61607856;0.0009999984;2552.8748
7;0.34228066;0.0009999984;2553.1414
7;0.658406;0.0009999984;2553.3716
7;0.47269416;0.0009999984;2553.5776
7;0.63330054;0.0009999984;2553.8374
7;0.70659745;0.0009999984;2554.0925
7;0.66598314;0.0009999984;2554.3171
7;0.44335133;0.0009999984;2554.5493
7;0.84240806;0.0009999984;2554.8074
7;0.6304855;0.0009999984;2555.0413
7;0.72399247;0.0009999984;2555.2805
7;0.50865215;0.0009999984;2555.5393
7;0.6554277;0.0009999984;2555.7998
7;0.50650847;0.0009999984;2556.03
7;0.4078493;0.0009999984;2556.2615
7;0.5310538;0.0009999984;2556.513
7;0.36300337;0.0009999984;2556.7805
7;0.7722673;0.0009999984;2557.0303
7;0.6437981;0.0009999984;2557.2388
7;0.5196208;0.0009999984;2557.4646
7;0.57301617;0.0009999984;2557.7395
7;0.44310886;0.0009999984;2557.9873
7;0.4437102;0.0009999984;2558.2139
7;0.8426957;0.0009999984;2558.4888
7;0.7071762;0.0009999984;2558.7375
7;0.55207574;0.0009999984;2558.9573
7;0.4134233;0.0009999984;2559.222
7;0.8369217;0.0009999984;2559.4888
7;0.64697325;0.0009999984;2559.731
7;0.3006701;0.0009999984;2559.955
7;0.4969461;0.0009999984;2560.1833
7;0.81303924;0.0009999984;2560.4312
7;0.7047781;0.0009999984;2560.6729
7;0.8813742;0.0009999984;2560.9006
7;0.8468292;0.0009999984;2561.1677
7;0.43132824;0.0009999984;2561.424
7;0.5762719;0.0009999984;2561.6606
7;0.51819456;0.0009999984;2561.9307
7;0.47431;0.0009999984;2562.1907
7;0.48740235;0.0009999984;2562.4316
7;0.55003524;0.0009999984;2562.701
7;0.61417747;0.0009999984;2562.9714
7;0.53421545;0.0009999984;2563.2295
7;0.57455707;0.0009999984;2563.5764
7;0.41082108;0.0009999984;2563.819
7;0.53932077;0.0009999984;2564.0225
7;0.58456945;0.0009999984;2564.234
7;0.6534498;0.0009999984;2564.4565
7;0.42552918;0.0009999984;2564.6885
7;0.53726393;0.0009999984;2564.932
7;0.45858353;0.0009999984;2565.1985
7;0.3542722;0.0009999984;2565.4521
7;0.6295533;0.0009999984;2565.709
7;0.39837974;0.0009999984;2565.982
7;0.5686181;0.0009999984;2566.2744
7;0.34193116;0.0009999984;2566.5276
7;0.7337128;0.0009999984;2566.7603
7;0.75024813;0.0009999984;2566.9841
7;0.65800256;0.0009999984;2567.2307
7;0.40791604;0.0009999984;2567.475
7;0.4254981;0.0009999984;2567.7
7;0.64112586;0.0009999984;2567.9421
7;0.64414406;0.0009999984;2568.226
7;0.945;0.0009999984;2568.4885
7;0.7608535;0.0009999984;2568.7397
7;0.7010222;0.0009999984;2568.9824
7;0.5000639;0.0009999984;2569.221
7;0.5462172;0.0009999984;2569.448
7;0.5392284;0.0009999984;2569.687
7;0.6255151;0.0009999984;2569.926
7;0.6814546;0.0009999984;2570.185
7;0.7502158;0.0009999984;2570.467
7;0.7756817;0.0009999984;2570.7324
7;0.65425766;0.0009999984;2571.0403
7;0.61749303;0.0009999984;2571.304
7;0.49581587;0.0009999984;2571.586
7;0.8595841;0.0009999984;2571.833
7;0.6093423;0.0009999984;2572.0771
7;0.6400387;0.0009999984;2572.3506
7;0.5967799;0.0009999984;2572.6167
7;0.7471008;0.0009999984;2572.889
7;0.5770988;0.0009999984;2573.1702
7;0.7440998;0.0009999984;2573.432
7;0.69355637;0.0009999984;2573.6816
7;0.46754155;0.0009999984;2573.9543
7;0.40314606;0.0009999984;2574.2065
7;0.46638766;0.0009999984;2574.493
7;0.5883716;0.0009999984;2574.776
7;0.49960458;0.0009999984;2575.033
7;0.81085485;0.0009999984;2575.254
7;0.4342685;0.0009999984;2575.4983
7;0.4450745;0.0009999984;2575.7332
7;0.67685735;0.0009999984;2576.0251
7;0.49586472;0.0009999984;2576.2764
7;0.4927487;0.0009999984;2576.518
7;0.3663663;0.0009999984;2576.7617
7;0.65382075;0.0009999984;2577.003
7;0.55084956;0.0009999984;2577.26
7;0.90667886;0.0009999984;2577.5342
7;0.61520594;0.0009999984;2577.7976
7;0.53245616;0.0009999984;2578.0627
7;1.0285641;0.0009999984;2578.3247
7;0.6720623;0.0009999984;2578.5771
7;0.4383942;0.0009999984;2578.8472
7;0.55547017;0.0009999984;2579.0952
7;0.45228878;0.0009999984;2579.3516
7;0.68936235;0.0009999984;2579.6313
7;0.74031466;0.0009999984;2579.8982
7;0.64847255;0.0009999984;2580.1807
7;0.6019538;0.0009999984;2580.4712
7;0.62763834;0.0009999984;2580.7405
7;0.76116365;0.0009999984;2581.0312
7;0.67640543;0.0009999984;2581.303
7;1.0396115;0.0009999984;2581.581
7;0.623284;0.0009999984;2581.8667
7;0.42266032;0.0009999984;2582.124
7;0.8392271;0.0009999984;2582.3801
7;0.39985722;0.0009999984;2582.6162
7;0.464115;0.0009999984;2582.8425
7;0.60500085;0.0009999984;2583.0925
7;0.7669437;0.0009999984;2583.391
7;0.5349955;0.0009999984;2583.6436
7;0.6281552;0.0009999984;2583.904
7;0.49337006;0.0009999984;2584.1516
7;0.6132296;0.0009999984;2584.4226
7;0.6078085;0.0009999984;2584.6638
7;0.94073355;0.0009999984;2584.9343
7;0.45380914;0.0009999984;2585.1882
7;0.54750323;0.0009999984;2585.4321
7;0.39602154;0.0009999984;2585.6833
7;0.8019846;0.0009999984;2585.9207
7;0.5803694;0.0009999984;2586.213
7;0.34466743;0.0009999984;2586.4705
7;0.5767044;0.0009999984;2586.7043
7;0.6072396;0.0009999984;2586.9844
7;0.695734;0.0009999984;2587.2354
7;0.7980447;0.0009999984;2587.4634
7;0.94128656;0.0009999984;2587.7126
7;0.46517676;0.0009999984;2587.9648
7;0.5998889;0.0009999984;2588.2832
7;0.79457366;0.0009999984;2588.574
7;0.34055835;0.0009999984;2588.8242
7;0.6186111;0.0009999984;2589.1357
7;0.6556013;0.0009999984;2589.4062
7;0.37966156;0.0009999984;2589.6653
7;0.77886504;0.0009999984;2589.916
7;0.85094905;0.0009999984;2590.2158
7;0.5248926;0.0009999984;2590.4758
7;0.46042603;0.0009999984;2590.7537
7;0.94282585;0.0009999984;2591.0056
7;0.4798455;0.0009999984;2591.2578
7;1.0129174;0.0009999984;2591.4883
7;0.48536468;0.0009999984;2591.7212
7;0.56338614;0.0009999984;2591.9639
7;0.5402432;0.0009999984;2592.1975
7;0.6212196;0.0009999984;2592.4329
7;0.56931114;0.0009999984;2592.6516
7;0.73708963;0.0009999984;2592.8677
7;0.72423774;0.0009999984;2593.1045
7;0.7088176;0.0009999984;2593.3657
7;0.6842889;0.0009999984;2593.6157
7;0.58774775;0.0009999984;2593.8955
7;0.37038276;0.0009999984;2594.1377
7;0.4985203;0.0009999984;2594.3435
7;0.38031057;0.0009999984;2594.5881
7;0.5980718;0.0009999984;2594.8423
7;0.50377744;0.0009999984;2595.0903
7;0.4645999;0.0009999984;2595.311
7;0.4634402;0.0009999984;2595.54
7;0.26303622;0.0009999984;2595.8064
7;0.94277143;0.0009999984;2596.0833
7;0.45641214;0.0009999984;2596.348
7;0.72555685;0.0009999984;2596.6162
7;0.49483162;0.0009999984;2596.8354
7;0.72553253;0.0009999984;2597.0654
7;0.46931893;0.0009999984;2597.2993
7;0.9308804;0.0009999984;2597.5251
7;0.5231179;0.0009999984;2597.7578
7;0.4202046;0.0009999984;2598.003
7;0.5479475;0.0009999984;2598.2454
7;0.63868;0.0009999984;2598.4724
7;0.8721303;0.0009999984;2598.7437
7;0.5878915;0.0009999984;2598.9875
7;0.737994;0.0009999984;2599.23
7;0.7476458;0.0009999984;2599.446
7;0.5086346;0.0009999984;2599.677
7;0.67856336;0.0009999984;2599.922
7;0.5461227;0.0009999984;2600.254
7;0.47324657;0.0009999984;2600.508
7;0.48772958;0.0009999984;2600.7314
7;0.5565966;0.0009999984;2600.9614
7;0.6579068;0.0009999984;2601.225
7;0.47530407;0.0009999984;2601.4849
7;0.5550775;0.0009999984;2601.7542
7;0.7722384;0.0009999984;2602.0117
7;0.38907662;0.0009999984;2602.262
7;0.57445806;0.0009999984;2602.538
7;0.716665;0.0009999984;2602.8074
7;0.4958214;0.0009999984;2603.0728
7;0.64614296;0.0009999984;2603.3389
7;0.8753258;0.0009999984;2603.581
7;0.8483987;0.0009999984;2603.8152
7;0.599583;0.0009999984;2604.0664
7;0.63932973;0.0009999984;2604.3152
7;0.5961443;0.0009999984;2604.6003
7;0.4188002;0.0009999984;2604.931
7;0.6878812;0.0009999984;2605.274
7;0.33362094;0.0009999984;2605.7153
7;0.6586863;0.0009999984;2606.0803
7;0.42117813;0.0009999984;2606.4812
7;0.47308517;0.0009999984;2606.9146
7;0.46161273;0.0009999984;2607.3503
7;0.5713418;0.0009999984;2607.7278
7;0.55033565;0.0009999984;2608.0684
7;0.38791135;0.0009999984;2608.4395
7;0.85429865;0.0009999984;2608.7803
7;0.5881587;0.0009999984;2609.111
7;0.5012179;0.0009999984;2609.4646
7;0.44806877;0.0009999984;2609.834
7;0.8003042;0.0009999984;2610.2524
7;0.57754725;0.0009999984;2610.605
7;0.9764688;0.0009999984;2611.05
7;0.7651286;0.0009999984;2611.4114
7;0.5500836;0.0009999984;2611.8203
7;0.6545645;0.0009999984;2612.2102
7;0.64759386;0.0009999984;2612.678
7;0.60171175;0.0009999984;2613.018
7;0.52076143;0.0009999984;2613.3013
7;0.59228534;0.0009999984;2613.5793
7;0.4717823;0.0009999984;2613.8472
7;1.0448399;0.0009999984;2614.1333
7;0.92002946;0.0009999984;2614.4
7;0.8235598;0.0009999984;2614.6538
7;0.55342275;0.0009999984;2614.95
7;0.5544527;0.0009999984;2615.2214
7;0.52596956;0.0009999984;2615.4773
7;0.66392434;0.0009999984;2615.7722
7;0.3212138;0.0009999984;2616.0796
7;0.4306538;0.0009999984;2616.4104
7;0.5436589;0.0009999984;2616.7002
7;0.63651705;0.0009999984;2616.9895
7;0.48827392;0.0009999984;2617.278
7;0.40680003;0.0009999984;2617.6135
7;0.48642853;0.0009999984;2617.9387
7;0.53212035;0.0009999984;2618.294
7;0.4819262;0.0009999984;2618.5837
7;0.6061568;0.0009999984;2618.886
7;0.8450886;0.0009999984;2619.1838
7;0.7276318;0.0009999984;2619.4656
7;0.49796146;0.0009999984;2619.7163
7;0.6253314;0.0009999984;2620.0127
7;0.63095206;0.0009999984;2620.2795
7;0.7818985;0.0009999984;2620.518
7;0.53691334;0.0009999984;2620.9832
7;0.44205013;0.0009999984;2621.3352
7;0.9663004;0.0009999984;2621.6504
7;0.5534586;0.0009999984;2621.9744
7;1.0752476;0.0009999984;2622.259
7;0.56886125;0.0009999984;2622.5369
7;0.53594255;0.0009999984;2622.82
7;1.015429;0.0009999984;2623.1106
7;0.7581024;0.0009999984;2623.3918
7;0.76151156;0.0009999984;2623.7292
7;0.6243326;0.0009999984;2624.019
7;0.68781614;0.0009999984;2624.3618
7;0.58761925;0.0009999984;2624.6758
7;0.6154471;0.0009999984;2624.964
7;0.6223687;0.0009999984;2625.246
7;0.47239044;0.0009999984;2625.5417
7;0.4516035;0.0009999984;2625.8428
7;0.41720638;0.0009999984;2626.1636
7;0.6009672;0.0009999984;2626.4048
7;0.43961444;0.0009999984;2626.6475
7;0.9181101;0.0009999984;2626.889
7;0.67877907;0.0009999984;2627.1272
7;0.8139457;0.0009999984;2627.3975
7;0.50081354;0.0009999984;2627.6367
7;0.48682243;0.0009999984;2627.8767
7;0.62632513;0.0009999984;2628.1235
7;0.93793046;0.0009999984;2628.3638
7;0.3397105;0.0009999984;2628.6116
7;0.69663256;0.0009999984;2628.8667
7;0.48666114;0.0009999984;2629.1077
7;0.5344851;0.0009999984;2629.3535
7;0.5431382;0.0009999984;2629.5942
7;0.77872634;0.0009999984;2629.8535
7;0.7429556;0.0009999984;2630.105
7;0.519882;0.0009999984;2630.355
7;0.6972097;0.0009999984;2630.6064
7;0.8375484;0.0009999984;2630.8472
7;1.0594589;0.0009999984;2631.0938
7;0.522517;0.0009999984;2631.3433
7;0.36574483;0.0009999984;2631.6016
7;0.7255021;0.0009999984;2631.8445
7;0.5781391;0.0009999984;2632.0894
7;0.6234484;0.0009999984;2632.3477
7;0.6915205;0.0009999984;2632.585
7;0.48086768;0.0009999984;2632.8352
7;0.3849965;0.0009999984;2633.1045
7;0.5176501;0.0009999984;2633.3457
7;0.64496034;0.0009999984;2633.5894
7;0.86183393;0.0009999984;2633.842
7;0.55498105;0.0009999984;2634.0925
7;1.03307;0.0009999984;2634.3696
7;0.5382146;0.0009999984;2634.6167
7;0.54768664;0.0009999984;2634.856
7;0.44378677;0.0009999984;2635.0962
7;0.32472247;0.0009999984;2635.3298
7;0.57582796;0.0009999984;2635.5725
7;0.7072775;0.0009999984;2635.8442
7;0.37983143;0.0009999984;2636.0903
7;0.8160872;0.0009999984;2636.3303
7;0.83657104;0.0009999984;2636.5764
7;0.6617128;0.0009999984;2636.8328
7;0.58427584;0.0009999984;2637.1094
7;0.81716967;0.0009999984;2637.3865
7;0.7236158;0.0009999984;2637.6277
7;0.5548621;0.0009999984;2637.8684
7;0.9013216;0.0009999984;2638.1238
7;1.027511;0.0009999984;2638.3862
7;0.34507665;0.0009999984;2638.6357
7;0.43707347;0.0009999984;2638.8945
7;0.58927715;0.0009999984;2639.1345
7;0.34999183;0.0009999984;2639.3745
7;0.7806094;0.0009999984;2639.6162
7;0.79114175;0.0009999984;2639.858
7;0.4829168;0.0009999984;2640.123
7;0.25546685;0.0009999984;2640.3591
7;0.47880095;0.0009999984;2640.5996
7;0.64066344;0.0009999984;2640.847
7;0.77705353;0.0009999984;2641.092
7;0.6113316;0.0009999984;2641.3435
7;0.66406924;0.0009999984;2641.584
7;0.57861894;0.0009999984;2641.825
7;0.5019217;0.0009999984;2642.0706
7;0.45616966;0.0009999984;2642.3093
7;0.52054673;0.0009999984;2642.5483
7;0.73799616;0.0009999984;2642.813
7;0.48017487;0.0009999984;2643.0566
7;0.7495035;0.0009999984;2643.2947
7;0.46732467;0.0009999984;2643.5332
7;0.6104945;0.0009999984;2643.7957
7;0.6977263;0.0009999984;2644.046
7;0.9820936;0.0009999984;2644.291
7;0.61301535;0.0009999984;2644.5454
7;0.6830499;0.0009999984;2644.79
7;0.497752;0.0009999984;2645.0447
7;0.40127337;0.0009999984;2645.2993
7;0.29332554;0.0009999984;2645.5723
7;0.64232355;0.0009999984;2645.808
7;0.802733;0.0009999984;2646.0537
7;0.57686377;0.0009999984;2646.3013
7;0.6230839;0.0009999984;2646.552
7;0.57769144;0.0009999984;2646.8054
7;0.4027744;0.0009999984;2647.1448
7;0.70644933;0.0009999984;2647.441
7;0.37880397;0.0009999984;2647.6895
7;0.5336426;0.0009999984;2647.9443
7;0.33494088;0.0009999984;2648.188
7;0.72974473;0.0009999984;2648.4639
7;0.71021116;0.0009999984;2648.705
7;0.5704371;0.0009999984;2648.953
7;0.71351594;0.0009999984;2649.1995
7;0.67727196;0.0009999984;2649.448
7;0.79244155;0.0009999984;2649.6904
7;0.6414144;0.0009999984;2649.9473
7;0.43101436;0.0009999984;2650.19
7;0.43944997;0.0009999984;2650.4316
7;0.69511527;0.0009999984;2650.689
7;0.7272443;0.0009999984;2650.9392
7;0.58038306;0.0009999984;2651.219
7;0.67420226;0.0009999984;2651.451
7;0.7189729;0.0001;2651.6946
7;0.43826005;0.0001;2651.9468
7;0.7539643;0.0001;2652.2014
7;0.36583668;0.0001;2652.4495
7;0.5567634;0.0001;2652.711
7;0.7706786;0.0001;2652.972
7;0.6640135;0.0001;2653.218
7;0.92451006;0.0001;2653.469
7;0.4740977;0.0001;2653.728
7;0.705802;0.0001;2653.9956
7;0.7347853;0.0001;2654.2512
7;0.47808906;0.0001;2654.4912
7;0.6450988;0.0001;2654.739
7;0.47883254;0.0001;2654.9932
7;0.56542534;0.0001;2655.247
7;0.55816424;0.0001;2655.5164
7;0.57453257;0.0001;2655.7576
7;0.65639204;0.0001;2656.0002
7;0.56039053;0.0001;2656.2449
7;0.82781684;0.0001;2656.4905
7;0.6039641;0.0001;2656.7566
7;0.4800386;0.0001;2656.9944
7;0.5792539;0.0001;2657.2354
7;0.807128;0.0001;2657.4775
7;0.36292025;0.0001;2657.7295
7;0.65701896;0.0001;2657.9673
7;0.54981;0.0001;2658.2302
7;0.4983236;0.0001;2658.476
7;0.5110858;0.0001;2658.723
7;0.6974224;0.0001;2658.9636
7;0.6864697;0.0001;2659.2
7;0.44971013;0.0001;2659.4607
7;0.6119721;0.0001;2659.709
7;0.54621434;0.0001;2659.9583
7;0.50806683;0.0001;2660.1956
7;0.52027404;0.0001;2660.4358
7;0.5914161;0.0001;2660.6846
7;0.6376473;0.0001;2660.9453
7;0.69095826;0.0001;2661.1958
7;0.58402854;0.0001;2661.439
7;0.76183015;0.0001;2661.6926
7;0.6007993;0.0001;2661.9377
7;0.6854877;0.0001;2662.2063
7;0.4634326;0.0001;2662.4473
7;0.8984615;0.0001;2662.701
7;0.46770322;0.0001;2662.9448
7;0.3967804;0.0001;2663.19
7;0.5185751;0.0001;2663.4385
7;0.54998773;0.0001;2663.7039
7;0.81571823;0.0001;2663.9526
7;0.70817137;0.0001;2664.2175
7;0.4090383;0.0001;2664.4678
7;0.35368645;0.0001;2664.7244
7;0.38834274;0.0001;2664.9915
7;0.723741;0.0001;2665.2483
7;0.4005008;0.0001;2665.5
7;0.40923598;0.0001;2665.764
7;0.7022089;0.0001;2666.0142
7;0.5899502;0.0001;2666.2515
7;0.6867796;0.0001;2666.5168
7;0.51164913;0.0001;2666.7769
7;0.46330437;0.0001;2667.0352
7;0.52882296;0.0001;2667.2766
7;0.44451368;0.0001;2667.544
7;0.3896755;0.0001;2667.7864
7;0.6600924;0.0001;2668.0625
7;0.4498247;0.0001;2668.3015
7;0.98561776;0.0001;2668.5432
7;0.8726009;0.0001;2668.8052
7;0.51547515;0.0001;2669.0657
7;0.66538376;0.0001;2669.3403
7;0.79062814;0.0001;2669.5977
7;0.4399377;0.0001;2669.8608
7;0.7373946;0.0001;2670.101
7;0.5925897;0.0001;2670.3577
7;0.7643849;0.0001;2670.595
7;0.6238536;0.0001;2670.8582
7;0.6364253;0.0001;2671.099
7;0.6356706;0.0001;2671.3381
7;0.65217584;0.0001;2671.5745
7;0.79848015;0.0001;2671.8157
7;0.5867874;0.0001;2672.052
7;0.65952855;0.0001;2672.3184
7;0.49013442;0.0001;2672.5476
7;0.78343374;0.0001;2672.7844
7;0.60199565;0.0001;2673.0283
7;0.5610313;0.0001;2673.261
7;0.75817525;0.0001;2673.515
7;0.6472912;0.0001;2673.7668
7;0.76590234;0.0001;2674.0125
7;0.43293384;0.0001;2674.244
7;0.5471249;0.0001;2674.4827
7;0.45909905;0.0001;2674.7192
7;0.53880066;0.0001;2674.992
7;0.37655908;0.0001;2675.2305
7;0.4356582;0.0001;2675.4631
7;0.63956755;0.0001;2675.7002
7;0.6738815;0.0001;2675.9412
7;0.5261468;0.0001;2676.2012
7;0.5005449;0.0001;2676.4666
7;0.51456004;0.0001;2676.6985
7;0.7811798;0.0001;2676.9458
7;0.86910486;0.0001;2677.19
7;0.6101907;0.0001;2677.4272
7;0.65266097;0.0001;2677.6877
7;0.7029953;0.0001;2677.9275
7;0.60099334;0.0001;2678.181
7;0.79653656;0.0001;2678.41
7;0.509748;0.0001;2678.6536
7;0.76046824;0.0001;2678.895
7;0.6335463;0.0001;2679.1565
7;0.4525769;0.0001;2679.3872
7;0.3058978;0.0001;2679.623
7;0.38462996;0.0001;2679.859
7;0.61229604;0.0001;2680.0986
7;0.45536995;0.0001;2680.3345
7;0.6643458;0.0001;2680.603
7;0.55371153;0.0001;2680.8494
7;0.7874314;0.0001;2681.1077
7;0.8380945;0.0001;2681.3528
7;0.4499393;0.0001;2681.6062
7;0.7473359;0.0001;2681.8718
7;0.6190497;0.0001;2682.1108
7;0.68575406;0.0001;2682.3633
7;0.41026187;0.0001;2682.6099
7;0.6517356;0.0001;2682.8733
7;0.7461914;0.0001;2683.1726
7;0.5363062;0.0001;2683.512
7;0.61182356;0.0001;2683.77
7;0.9126756;0.0001;2684.0225
7;0.37859336;0.0001;2684.2695
7;0.514578;0.0001;2684.5059
7;0.54276675;0.0001;2684.761
7;0.7956135;0.0001;2685.008
7;0.8697027;0.0001;2685.255
7;0.7780857;0.0001;2685.4834
7;0.74947923;0.0001;2685.7266
7;0.47879422;0.0001;2685.9673
7;0.6320059;0.0001;2686.2102
7;0.49010158;0.0001;2686.468
7;0.3990345;0.0001;2686.7163
7;0.67252946;0.0001;2686.9558
7;0.6544149;0.0001;2687.2034
7;0.76965;0.0001;2687.437
7;0.46038952;0.0001;2687.693
7;0.80762756;0.0001;2687.9275
7;0.49674693;0.0001;2688.1711
7;0.49545237;0.0001;2688.4148
7;0.42749238;0.0001;2688.6682
7;0.7389653;0.0001;2688.8975
7;0.43212518;0.0001;2689.1492
7;0.5854784;0.0001;2689.3757
7;0.63591504;0.0001;2689.6199
7;0.39867356;0.0001;2689.8577
7;0.5285599;0.0001;2690.0964
7;1.1326561;0.0001;2690.3591
7;0.41264626;0.0001;2690.602
7;0.4748797;0.0001;2690.8406
7;0.58829504;0.0001;2691.0796
7;0.6089602;0.0001;2691.32
7;0.4330734;0.0001;2691.5537
7;0.51492316;0.0001;2691.905
7;0.6002053;0.0001;2692.2017
7;0.4730419;0.0001;2692.5493
7;0.7002318;0.0001;2692.7935
7;0.5499924;0.0001;2693.039
7;0.59187067;0.0001;2693.2888
7;0.39800578;0.0001;2693.5396
7;0.5649868;0.0001;2693.7817
7;0.4409395;0.0001;2694.0088
7;0.577155;0.0001;2694.243
7;0.61469555;0.0001;2694.4758
7;0.94615865;0.0001;2694.7317
7;0.50951844;0.0001;2694.9634
7;0.48954993;0.0001;2695.203
7;0.7329294;0.0001;2695.4348
7;0.5289233;0.0001;2695.6826
7;0.60070294;0.0001;2695.9185
7;0.6911395;0.0001;2696.1816
7;0.463676;0.0001;2696.4075
7;0.7721096;0.0001;2696.6648
7;0.5241775;0.0001;2696.8926
7;0.58881915;0.0001;2697.1418
7;0.70049185;0.0001;2697.3904
7;0.58656263;0.0001;2697.6384
7;0.9934391;0.0001;2697.8823
7;0.5559265;0.0001;2698.1184
7;0.5941314;0.0001;2698.3513
7;0.642003;0.0001;2698.5806
7;0.8817082;0.0001;2698.8433
7;0.37975106;0.0001;2699.0923
7;0.8769316;0.0001;2699.3416
7;0.82094854;0.0001;2699.6155
7;0.64867055;0.0001;2699.8645
7;0.5315709;0.0001;2700.1135
7;0.6070896;0.0001;2700.415
7;0.56899476;0.0001;2700.6504
7;0.5504823;0.0001;2700.8843
7;0.7990702;0.0001;2701.1646
7;0.58430964;0.0001;2701.4006
7;0.43658507;0.0001;2701.67
7;0.71115935;0.0001;2701.9114
7;0.6433071;0.0001;2702.1409
7;0.730719;0.0001;2702.3801
7;0.6284145;0.0001;2702.6191
7;0.46837306;0.0001;2702.8538
7;0.66353154;0.0001;2703.1118
7;0.5307817;0.0001;2703.3418
7;0.58310604;0.0001;2703.58
7;0.60037297;0.0001;2703.8186
7;0.702204;0.0001;2704.0515
7;0.5916844;0.0001;2704.288
7;0.9559457;0.0001;2704.5413
7;0.5076206;0.0001;2704.7832
7;0.68237144;0.0001;2705.0247
7;0.4881586;0.0001;2705.272
7;0.56316197;0.0001;2705.5037
7;0.60875696;0.0001;2705.7446
7;0.9334465;0.0001;2705.9973
7;0.48862606;0.0001;2706.24
7;0.49554434;0.0001;2706.473
7;0.30288303;0.0001;2706.7092
7;0.7475453;0.0001;2706.9421
7;0.49884567;0.0001;2707.2166
7;0.51963663;0.0001;2707.4475
7;0.88679034;0.0001;2707.6924
7;0.9986076;0.0001;2707.9314
7;0.8585069;0.0001;2708.1663
7;0.79666555;0.0001;2708.4016
7;0.5752919;0.0001;2708.6638
7;0.5920344;0.0001;2708.942
7;0.90628;0.0001;2709.2085
7;0.5406269;0.0001;2709.4492
7;0.7793094;0.0001;2709.709
7;0.5482518;0.0001;2710.004
7;0.40104493;0.0001;2710.29
7;0.72282743;0.0001;2710.5278
7;0.63791066;0.0001;2710.7683
7;0.5240576;0.0001;2711.0703
7;0.60758245;0.0001;2711.3801
7;0.42584002;0.0001;2711.6343
7;0.77280265;0.0001;2711.875
7;0.7070545;0.0001;2712.1116
7;0.48434296;0.0001;2712.354
7;1.0252324;0.0001;2712.5923
7;0.32293746;0.0001;2712.8215
7;0.51340026;0.0001;2713.09
7;0.3578825;0.0001;2713.3237
7;0.49471053;0.0001;2713.5605
7;0.4906615;0.0001;2713.7993
7;0.58425653;0.0001;2714.0588
7;0.66735685;0.0001;2714.3455
7;0.78461784;0.0001;2714.5972
7;0.38466203;0.0001;2714.8296
7;0.82210875;0.0001;2715.0803
7;0.5662582;0.0001;2715.316
7;0.56272626;0.0001;2715.5413
7;0.6051662;0.0001;2715.8074
7;0.56367105;0.0001;2716.0344
7;0.72560763;0.0001;2716.2837
7;0.91288644;0.0001;2716.5173
7;0.8789634;0.0001;2716.7498
7;0.97429115;0.0001;2717
7;0.5258723;0.0001;2717.2654
7;0.67345566;0.0001;2717.4934
7;0.63462216;0.0001;2717.7412
7;0.69533175;0.0001;2717.9844
7;0.6902201;0.0001;2718.2256
7;0.6012687;0.0001;2718.4946
7;0.7519706;0.0001;2718.7434
7;0.7320142;0.0001;2719.167
7;0.5920047;0.0001;2719.5054
7;0.55378675;0.0001;2719.7732
7;0.61859053;0.0001;2720.0247
7;0.51014566;0.0001;2720.2908
7;0.67502403;0.0001;2720.5715
7;0.7142945;0.0001;2720.8203
7;0.8066772;0.0001;2721.0547
7;0.70687807;0.0001;2721.2952
7;0.60494876;0.0001;2721.5422
7;0.46550164;0.0001;2721.808
7;0.7185852;0.0001;2722.0627
7;0.5724635;0.0001;2722.3047
7;0.6097513;0.0001;2722.5442
7;0.4768786;0.0001;2722.793
7;0.6982489;0.0001;2723.0413
7;0.6419764;0.0001;2723.3062
7;0.45024556;0.0001;2723.5354
7;0.5444366;0.0001;2723.7734
7;0.46715122;0.0001;2724.01
