Epoch;DataIndex;Error;LearningRate;ElapsedSeconds
1;27929;2.298249;0.01;126.15593
1;27922;2.3894918;0.01;126.16656
1;27923;2.3894918;0.01;126.18131
1;27950;2.211136;0.01;126.21571
1;27962;2.6690712;0.01;126.21628
1;27956;2.211136;0.01;126.21635
1;27968;2.296447;0.01;126.21674
1;27974;2.016651;0.01;126.21736
1;27980;2.1707284;0.01;126.21756
1;27986;2.1707284;0.01;126.21815
1;27992;2.0833132;0.01;126.21969
1;27951;2.0833132;0.01;126.24485
1;27957;2.211136;0.01;126.24641
1;27963;2.6116872;0.01;126.247475
1;27975;2.211136;0.01;126.24927
1;27981;2.494372;0.01;126.24931
1;27987;2.494372;0.01;126.24953
1;27953;2.6690712;0.01;126.25373
1;27998;2.4675138;0.01;126.25476
1;27964;2.016651;0.01;126.27568
1;27969;2.296447;0.01;126.27661
1;27952;2.211136;0.01;126.277306
1;27988;2.1707284;0.01;126.28032
1;27976;2.016651;0.01;126.283615
1;27999;2.2253888;0.01;126.28384
1;27982;2.4675138;0.01;126.299995
1;27965;2.1707284;0.01;126.305534
1;27954;2.0833132;0.01;126.30948
1;27993;2.6690712;0.01;126.31065
1;27958;2.0833132;0.01;126.31336
1;27971;2.6116872;0.01;126.31871
1;27970;2.4675138;0.01;126.32277
1;27983;2.211136;0.01;126.324356
1;27984;2.6690712;0.01;126.32776
1;27977;2.016651;0.01;126.331245
1;27994;2.211136;0.01;126.34034
1;27995;2.494372;0.01;126.34349
1;27955;2.0833132;0.01;126.34392
1;27972;2.1707284;0.01;126.34864
1;27966;2.494372;0.01;126.35307
1;27959;2.0833132;0.01;126.35512
1;27989;2.494372;0.01;126.35842
1;27985;2.0833132;0.01;126.35897
1;27978;2.1707284;0.01;126.35967
1;27996;2.494372;0.01;126.374214
1;27967;2.2253888;0.01;126.37738
1;27990;2.0833132;0.01;126.37767
1;27973;2.2253888;0.01;126.37852
1;27979;2.296447;0.01;126.37988
1;27960;2.6690712;0.01;126.381516
1;27997;2.4675138;0.01;126.38971
1;27991;2.211136;0.01;126.393715
1;27961;2.0833132;0.01;126.39651
1;28036;2.4665754;0.01;126.43338
1;28012;2.4558957;0.01;126.43384
1;28024;2.4665754;0.01;126.43388
1;28006;2.0582533;0.01;126.43423
1;28042;2.1105452;0.01;126.43439
1;28018;2.4665754;0.01;126.43452
1;28000;2.607876;0.01;126.43479
1;28048;2.4665754;0.01;126.45126
1;28030;2.4881673;0.01;126.462616
1;28037;2.4881673;0.01;126.46278
1;28025;2.3472083;0.01;126.46278
1;28001;2.1105452;0.01;126.463326
1;28007;2.4558957;0.01;126.46374
1;28013;2.1105452;0.01;126.46422
1;28019;2.3472083;0.01;126.46515
1;28043;2.7142453;0.01;126.48114
1;28003;2.4881673;0.01;126.48784
1;28038;2.3015795;0.01;126.49439
1;28020;2.1105452;0.01;126.50035
1;28008;1.8217303;0.01;126.5019
1;28031;2.3472083;0.01;126.50368
1;28049;2.7142453;0.01;126.510895
1;28009;2.7142453;0.01;126.51307
1;28026;2.3472083;0.01;126.51692
1;28014;2.607876;0.01;126.519615
1;28010;2.4881673;0.01;126.52942
1;28002;2.1105452;0.01;126.53198
1;28021;2.7142453;0.01;126.53291
1;28032;2.4881673;0.01;126.53575
1;28039;2.607876;0.01;126.540215
1;28029;2.607876;0.01;126.5503
1;28045;2.3472083;0.01;126.55156
1;28015;2.607876;0.01;126.554184
1;28004;2.1105452;0.01;126.55457
1;28044;2.3472083;0.01;126.563095
1;28022;2.4665754;0.01;126.56533
1;28027;2.4665754;0.01;126.57347
1;28033;2.4881673;0.01;126.5766
1;28011;2.0582533;0.01;126.57705
1;28046;2.4881673;0.01;126.58142
1;28040;2.4558957;0.01;126.58274
1;28016;2.4665754;0.01;126.58434
1;28005;2.7142453;0.01;126.58545
1;28028;2.1105452;0.01;126.594475
1;28023;2.4558957;0.01;126.595665
1;28041;2.1105452;0.01;126.59809
1;28034;2.607876;0.01;126.60106
1;28017;2.4881673;0.01;126.61
1;28047;2.0582533;0.01;126.61019
1;28035;2.4665754;0.01;126.61635
1;28056;2.179063;0.01;126.652725
1;28074;2.4112253;0.01;126.65283
1;28086;2.4112253;0.01;126.65315
1;28062;2.3334665;0.01;126.654205
1;28098;2.4112253;0.01;126.654434
1;28068;2.260538;0.01;126.65479
1;28080;1.8842568;0.01;126.66539
1;28050;2.4648058;0.01;126.6677
1;28075;2.3334665;0.01;126.68093
1;28057;2.4904225;0.01;126.682304
1;28087;2.3699036;0.01;126.683105
1;28092;1.8842568;0.01;126.68441
1;28099;2.6335745;0.01;126.68859
1;28069;2.4112253;0.01;126.70111
1;28063;2.3699036;0.01;126.70163
1;28051;2.4112253;0.01;126.70426
1;28081;2.4904225;0.01;126.71125
1;28052;2.4904225;0.01;126.71389
1;28059;2.3699036;0.01;126.71732
1;28088;2.4904225;0.01;126.728516
1;28064;2.2005653;0.01;126.73137
1;28070;1.8842568;0.01;126.732666
1;28060;2.260538;0.01;126.73278
1;28093;2.179063;0.01;126.7361
1;28054;2.3334665;0.01;126.7364
1;28076;2.3699036;0.01;126.75015
1;28089;1.8842568;0.01;126.75958
1;28058;2.179063;0.01;126.76032
1;28061;2.4904225;0.01;126.763504
1;28077;1.8842568;0.01;126.76463
1;28082;1.8842568;0.01;126.766045
1;28053;2.6335745;0.01;126.768974
1;28067;2.4112253;0.01;126.77196
1;28065;2.260538;0.01;126.77279
1;28083;2.6335745;0.01;126.78035
1;28055;2.4648058;0.01;126.78718
1;28090;2.3699036;0.01;126.79062
1;28078;2.179063;0.01;126.79333
1;28071;1.8842568;0.01;126.79556
1;28094;2.3334665;0.01;126.79886
1;28095;2.4112253;0.01;126.8027
1;28066;2.2005653;0.01;126.80737
1;28084;2.4648058;0.01;126.8095
1;28091;2.4112253;0.01;126.82159
1;28079;2.2005653;0.01;126.82199
1;28072;2.4648058;0.01;126.82226
1;28096;2.3699036;0.01;126.8275
1;28085;2.4648058;0.01;126.839294
1;28097;2.4648058;0.01;126.84302
1;28073;2.4904225;0.01;126.84487
1;28118;2.426485;0.01;126.88086
1;28106;2.426485;0.01;126.88103
1;28130;1.8667632;0.01;126.881165
1;28124;2.4257674;0.01;126.88128
1;28100;2.6341968;0.01;126.88148
1;28112;1.8667632;0.01;126.882805
1;28136;2.6341968;0.01;126.8843
1;28142;2.4257674;0.01;126.88692
1;28119;2.1162748;0.01;126.91071
1;28101;2.367418;0.01;126.91143
1;28125;2.367418;0.01;126.91211
1;28148;2.426485;0.01;126.91329
1;28131;2.367418;0.01;126.91334
1;28137;1.8667632;0.01;126.91587
1;28143;2.6341968;0.01;126.91708
1;28103;2.4517393;0.01;126.92041
1;28102;2.2515643;0.01;126.93935
1;28138;2.6341968;0.01;126.94599
1;28132;2.4257674;0.01;126.948006
1;28104;2.4257674;0.01;126.950035
1;28144;2.4517393;0.01;126.95139
1;28120;2.2515643;0.01;126.953064
1;28126;1.8667632;0.01;126.971214
1;28109;2.426485;0.01;126.97893
1;28105;2.4257674;0.01;126.983734
1;28139;2.6341968;0.01;126.99099
1;28133;2.6341968;0.01;126.991516
1;28115;2.3809955;0.01;126.996
1;28110;2.426485;0.01;126.99927
1;28121;2.6341968;0.01;127.00354
1;28107;2.6341968;0.01;127.00459
1;28149;2.426485;0.01;127.0048
1;28145;2.3809955;0.01;127.01314
1;28127;2.6341968;0.01;127.01484
1;28113;2.2515643;0.01;127.018814
1;28116;2.367418;0.01;127.0205
1;28111;2.426485;0.01;127.02824
1;28108;2.367418;0.01;127.04034
1;28146;2.367418;0.01;127.04492
1;28122;2.3146133;0.01;127.04691
1;28128;2.3146133;0.01;127.04736
1;28114;2.6341968;0.01;127.04908
1;28117;2.1162748;0.01;127.04973
1;28134;2.3809955;0.01;127.050255
1;28140;2.1162748;0.01;127.05113
1;28147;2.3809955;0.01;127.065346
1;28129;2.367418;0.01;127.06682
1;28135;2.2515643;0.01;127.06895
1;28123;2.367418;0.01;127.074844
1;28141;2.3809955;0.01;127.07645
1;28180;2.1757112;0.01;127.11271
1;28150;2.2707582;0.01;127.11289
1;28168;2.1629376;0.01;127.11353
1;28174;2.278959;0.01;127.11537
1;28192;2.3413222;0.01;127.11546
1;28198;2.354675;0.01;127.1181
1;28162;2.429291;0.01;127.122505
1;28186;2.278959;0.01;127.12411
1;28156;2.429291;0.01;127.132904
1;28151;2.3145342;0.01;127.13894
1;28152;2.354675;0.01;127.14197
1;28169;2.2707582;0.01;127.14272
1;28199;2.1629376;0.01;127.14666
1;28175;2.3145342;0.01;127.14693
1;28193;2.2301123;0.01;127.15814
1;28157;2.1629376;0.01;127.163055
1;28153;2.1629376;0.01;127.17366
1;28170;2.278959;0.01;127.17508
1;28163;2.354675;0.01;127.1825
1;28194;2.3413222;0.01;127.18909
1;28176;2.3145342;0.01;127.18922
1;28187;2.3145342;0.01;127.19897
1;28165;2.3145342;0.01;127.19998
1;28166;2.521879;0.01;127.20115
1;28160;2.278959;0.01;127.212296
1;28181;2.2707582;0.01;127.21385
1;28159;2.354675;0.01;127.21456
1;28177;2.2707582;0.01;127.218735
1;28185;2.3413222;0.01;127.23627
1;28171;2.3145342;0.01;127.23644
1;28195;2.3145342;0.01;127.23988
1;28189;2.2707582;0.01;127.24387
1;28188;2.1757112;0.01;127.24857
1;28158;2.521879;0.01;127.25062
1;28178;2.278959;0.01;127.256386
1;28182;2.2301123;0.01;127.25832
1;28161;2.521879;0.01;127.25943
1;28164;2.3413222;0.01;127.2596
1;28154;2.521879;0.01;127.26154
1;28167;2.3145342;0.01;127.26504
1;28183;2.1629376;0.01;127.26647
1;28172;2.278959;0.01;127.26729
1;28190;2.278959;0.01;127.26793
1;28196;2.2301123;0.01;127.26993
1;28179;2.3413222;0.01;127.27657
1;28191;2.1629376;0.01;127.28342
1;28155;2.1757112;0.01;127.288605
1;28173;2.3145342;0.01;127.29088
1;28184;2.521879;0.01;127.29363
1;28197;2.3145342;0.01;127.29431
1;28200;2.1477578;0.01;127.33021
1;28212;2.3251696;0.01;127.331085
1;28224;2.4983659;0.01;127.33125
1;28218;2.6032271;0.01;127.331436
1;28236;2.3251696;0.01;127.33199
1;28242;2.4371314;0.01;127.332016
1;28230;2.1477578;0.01;127.33315
1;28201;2.4983659;0.01;127.3494
1;28248;2.3059604;0.01;127.3527
1;28225;2.6032271;0.01;127.361
1;28243;2.4144206;0.01;127.36215
1;28206;2.3251696;0.01;127.36224
1;28237;2.4983659;0.01;127.362885
1;28219;2.6032271;0.01;127.3632
1;28231;2.6032271;0.01;127.37522
1;28249;1.9468237;0.01;127.381516
1;28202;2.3059604;0.01;127.390976
1;28207;2.3059604;0.01;127.39276
1;28204;2.3059604;0.01;127.39762
1;28213;2.112878;0.01;127.39916
1;28209;2.4144206;0.01;127.39956
1;28220;2.3251696;0.01;127.414314
1;28210;1.9468237;0.01;127.41608
1;28203;2.4983659;0.01;127.42033
1;28208;2.112878;0.01;127.42226
1;28214;2.3059604;0.01;127.42768
1;28238;2.6032271;0.01;127.429115
1;28226;2.4144206;0.01;127.429794
1;28217;2.3059604;0.01;127.43556
1;28205;2.4177222;0.01;127.445564
1;28227;2.4177222;0.01;127.45014
1;28232;2.6032271;0.01;127.4547
1;28221;2.6032271;0.01;127.45726
1;28211;2.4983659;0.01;127.45909
1;28215;2.3251696;0.01;127.46015
1;28239;2.4983659;0.01;127.46023
1;28245;1.9468237;0.01;127.46483
1;28233;2.4983659;0.01;127.46878
1;28244;2.4177222;0.01;127.47178
1;28228;2.112878;0.01;127.47924
1;28240;2.4144206;0.01;127.48371
1;28234;2.4177222;0.01;127.48632
1;28222;2.1477578;0.01;127.48704
1;28216;2.1477578;0.01;127.48875
1;28246;2.1477578;0.01;127.49103
1;28229;2.112878;0.01;127.50675
1;28235;2.4177222;0.01;127.508705
1;28241;2.4177222;0.01;127.50917
1;28247;2.4177222;0.01;127.50956
1;28223;2.112878;0.01;127.51079
1;28250;2.1255808;0.01;127.54672
1;28256;2.3044593;0.01;127.54762
1;28274;2.3920553;0.01;127.54806
1;28292;2.3232398;0.01;127.54862
1;28268;2.3044593;0.01;127.54924
1;28286;2.1961155;0.01;127.549255
1;28298;2.3232398;0.01;127.55051
1;28262;2.2025888;0.01;127.566025
1;28280;2.6141973;0.01;127.56778
1;28257;2.1255808;0.01;127.57907
1;28269;2.2025888;0.01;127.581314
1;28293;2.1255808;0.01;127.582756
1;28253;2.2078013;0.01;127.5863
1;28259;2.6141973;0.01;127.58662
1;28275;2.1255808;0.01;127.59015
1;28281;2.2078013;0.01;127.59712
1;28287;2.3232398;0.01;127.613144
1;28299;2.2078013;0.01;127.615166
1;28265;2.2025888;0.01;127.61662
1;28270;2.1255808;0.01;127.61949
1;28251;2.2078013;0.01;127.62184
1;28260;2.3535626;0.01;127.622475
1;28258;2.3232398;0.01;127.63011
1;28254;2.3916717;0.01;127.63482
1;28276;2.2078013;0.01;127.64193
1;28288;2.3920553;0.01;127.64718
1;28266;2.3920553;0.01;127.65051
1;28271;2.3920553;0.01;127.65224
1;28261;2.3535626;0.01;127.65447
1;28277;2.3044593;0.01;127.65933
1;28273;2.3232398;0.01;127.66244
1;28278;2.1961155;0.01;127.66927
1;28263;2.3044593;0.01;127.67169
1;28289;2.6141973;0.01;127.67459
1;28282;2.6141973;0.01;127.67652
1;28255;2.3920553;0.01;127.68953
1;28294;2.3916717;0.01;127.694145
1;28295;2.1255808;0.01;127.69456
1;28252;2.2025888;0.01;127.70007
1;28279;2.2078013;0.01;127.7017
1;28264;2.6141973;0.01;127.70309
1;28272;2.2025888;0.01;127.70315
1;28283;2.3916717;0.01;127.70386
1;28267;2.3916717;0.01;127.70478
1;28290;2.2025888;0.01;127.70509
1;28296;2.1961155;0.01;127.71784
1;28284;2.1255808;0.01;127.72773
1;28291;2.3535626;0.01;127.72832
1;28297;2.3535626;0.01;127.7338
1;28285;2.6141973;0.01;127.742455
1;28300;2.4331155;0.01;127.77726
1;28306;2.4331155;0.01;127.77754
1;28318;2.4079638;0.01;127.777794
1;28324;2.0774426;0.01;127.77909
1;28336;2.4603567;0.01;127.78023
1;28312;2.0774426;0.01;127.7807
1;28330;2.446776;0.01;127.78157
1;28342;2.446776;0.01;127.78282
1;28301;2.2103953;0.01;127.80629
1;28325;2.4331155;0.01;127.808846
1;28307;2.0774426;0.01;127.81051
1;28331;2.4218616;0.01;127.81113
1;28313;2.5916069;0.01;127.81128
1;28348;2.4331155;0.01;127.811676
1;28343;2.2103953;0.01;127.81175
1;28303;2.4218616;0.01;127.81361
1;28302;2.4218616;0.01;127.834694
1;28308;1.8967371;0.01;127.84127
1;28349;2.0774426;0.01;127.84751
1;28314;2.4218616;0.01;127.85113
1;28326;2.4603567;0.01;127.86044
1;28344;1.8967371;0.01;127.86172
1;28332;2.2103953;0.01;127.86232
1;28319;1.8967371;0.01;127.86491
1;28315;2.5916069;0.01;127.86993
1;28304;2.2863066;0.01;127.87625
1;28327;2.446776;0.01;127.88809
1;28333;2.4218616;0.01;127.89005
1;28337;2.4079638;0.01;127.89191
1;28316;2.2863066;0.01;127.89351
1;28309;2.4603567;0.01;127.89517
1;28345;2.4331155;0.01;127.899574
1;28321;2.2103953;0.01;127.90038
1;28339;2.4603567;0.01;127.9154
1;28328;2.446776;0.01;127.92181
1;28338;2.4218616;0.01;127.92312
1;28310;2.4603567;0.01;127.927055
1;28317;2.446776;0.01;127.928406
1;28320;2.4218616;0.01;127.9298
1;28305;1.8967371;0.01;127.932106
1;28346;2.5916069;0.01;127.933624
1;28340;2.4603567;0.01;127.94141
1;28322;2.2863066;0.01;127.94205
1;28334;2.446776;0.01;127.948105
1;28329;2.2103953;0.01;127.95152
1;28311;2.2863066;0.01;127.955765
1;28347;2.4603567;0.01;127.96382
1;28341;2.2103953;0.01;127.9698
1;28323;2.4331155;0.01;127.96991
1;28335;2.2103953;0.01;127.970955
1;28350;2.5668983;0.01;128.00665
1;28374;2.3048666;0.01;128.00671
1;28368;2.3247347;0.01;128.00676
1;28380;2.2458565;0.01;128.00746
1;28386;2.3048666;0.01;128.00752
1;28392;2.3286648;0.01;128.00949
1;28356;2.3286648;0.01;128.00958
1;28398;2.0775347;0.01;128.01477
1;28351;2.229794;0.01;128.03526
1;28369;2.2425437;0.01;128.0355
1;28375;2.3286648;0.01;128.03667
1;28381;2.2425437;0.01;128.03682
1;28387;2.0775347;0.01;128.0373
1;28362;2.0775347;0.01;128.04224
1;28357;2.6167843;0.01;128.04396
1;28353;2.3247347;0.01;128.05742
1;28370;2.0775347;0.01;128.0663
1;28399;2.5668983;0.01;128.06729
1;28359;2.5668983;0.01;128.06851
1;28352;2.2425437;0.01;128.08073
1;28354;2.0775347;0.01;128.08763
1;28358;2.5668983;0.01;128.08812
1;28393;2.2458565;0.01;128.09018
1;28371;2.203935;0.01;128.09592
1;28360;2.3286648;0.01;128.09654
1;28367;2.2425437;0.01;128.10419
1;28377;2.6167843;0.01;128.1132
1;28355;2.2425437;0.01;128.1198
1;28365;2.3048666;0.01;128.12114
1;28382;2.5668983;0.01;128.12157
1;28394;2.5668983;0.01;128.12358
1;28372;2.229794;0.01;128.12584
1;28376;2.0775347;0.01;128.13058
1;28389;2.3048666;0.01;128.13301
1;28395;2.0775347;0.01;128.13768
1;28378;2.3048666;0.01;128.14218
1;28383;2.3048666;0.01;128.14313
1;28388;2.2458565;0.01;128.14474
1;28363;2.203935;0.01;128.14809
1;28366;2.3048666;0.01;128.15044
1;28361;2.0775347;0.01;128.1512
1;28373;2.3247347;0.01;128.15536
1;28396;2.3048666;0.01;128.16423
1;28379;2.2425437;0.01;128.17123
1;28390;2.2425437;0.01;128.17285
1;28384;2.0775347;0.01;128.17664
1;28364;2.3048666;0.01;128.1767
1;28397;2.2458565;0.01;128.18097
1;28391;2.2425437;0.01;128.19054
1;28385;2.3247347;0.01;128.19322
1;28400;2.717066;0.01;128.22858
1;28406;2.3916786;0.01;128.22949
1;28418;2.348004;0.01;128.22963
1;28424;2.4725394;0.01;128.22974
1;28430;2.0493536;0.01;128.23047
1;28436;2.422427;0.01;128.2311
1;28442;2.717066;0.01;128.23233
1;28412;2.422427;0.01;128.23721
1;28448;2.4797823;0.01;128.25851
1;28419;2.3916786;0.01;128.25938
1;28425;2.3916786;0.01;128.25978
1;28401;2.4745114;0.01;128.2604
1;28437;2.0533004;0.01;128.26117
1;28403;2.0533004;0.01;128.26575
1;28443;2.3916786;0.01;128.26636
1;28407;2.422427;0.01;128.28568
1;28402;2.422427;0.01;128.28818
1;28420;2.717066;0.01;128.28824
1;28438;2.4725394;0.01;128.29022
1;28426;2.4797823;0.01;128.29085
1;28404;2.4797823;0.01;128.29312
1;28413;1.905655;0.01;128.3012
1;28449;2.4745114;0.01;128.31577
1;28409;2.348004;0.01;128.32262
1;28408;2.717066;0.01;128.32278
1;28427;2.422427;0.01;128.32437
1;28405;2.4797823;0.01;128.32564
1;28439;2.4725394;0.01;128.32579
1;28410;2.0493536;0.01;128.33353
1;28431;2.4797823;0.01;128.34099
1;28421;2.4725394;0.01;128.34488
1;28415;2.348004;0.01;128.35199
1;28435;2.4797823;0.01;128.35332
1;28428;2.422427;0.01;128.35558
1;28440;2.0533004;0.01;128.35619
1;28445;2.0533004;0.01;128.35751
1;28416;2.422427;0.01;128.36235
1;28414;2.422427;0.01;128.36398
1;28444;1.905655;0.01;128.38148
1;28411;2.4725394;0.01;128.38913
1;28441;2.4745114;0.01;128.3899
1;28433;2.3916786;0.01;128.39014
1;28429;2.4797823;0.01;128.39038
1;28446;2.0533004;0.01;128.3917
1;28432;2.717066;0.01;128.39255
1;28417;2.422427;0.01;128.39653
1;28422;2.717066;0.01;128.39874
1;28447;2.717066;0.01;128.41551
1;28423;2.717066;0.01;128.41609
1;28434;2.4745114;0.01;128.41788
1;28474;2.3808224;0.01;128.45387
1;28456;2.1908603;0.01;128.45436
1;28468;2.5189354;0.01;128.45447
1;28486;2.3038204;0.01;128.45567
1;28462;2.1908603;0.01;128.45657
1;28480;2.2628026;0.01;128.45668
1;28492;2.3808224;0.01;128.45676
1;28450;2.2454479;0.01;128.46892
1;28498;2.3038204;0.01;128.48232
1;28475;2.1908603;0.01;128.48302
1;28457;2.2454479;0.01;128.48367
1;28487;2.4161682;0.01;128.48422
1;28469;2.0785627;0.01;128.48425
1;28463;2.5189354;0.01;128.48581
1;28493;2.4161682;0.01;128.48622
1;28451;2.5189354;0.01;128.49715
1;28481;2.1908603;0.01;128.50491
1;28488;2.3038204;0.01;128.51372
1;28458;2.3833332;0.01;128.51534
1;28464;2.3833332;0.01;128.51846
1;28494;2.3833332;0.01;128.52217
1;28499;2.3038204;0.01;128.52914
1;28470;2.2454479;0.01;128.53398
1;28476;2.3153756;0.01;128.53915
1;28459;2.5189354;0.01;128.54152
1;28489;2.4161682;0.01;128.54315
1;28482;2.4161682;0.01;128.55347
1;28454;2.2454479;0.01;128.5585
1;28453;2.3808224;0.01;128.56136
1;28495;2.3038204;0.01;128.56258
1;28465;2.3833332;0.01;128.56615
1;28460;2.3038204;0.01;128.56697
1;28485;2.2454479;0.01;128.58493
1;28471;2.3833332;0.01;128.58592
1;28455;2.0785627;0.01;128.58917
1;28477;2.3153756;0.01;128.58987
1;28452;2.3808224;0.01;128.59152
1;28490;2.1908603;0.01;128.59178
1;28496;2.5189354;0.01;128.5941
1;28483;2.2454479;0.01;128.59428
1;28461;2.5189354;0.01;128.59938
1;28466;2.5189354;0.01;128.61089
1;28472;2.2454479;0.01;128.61176
1;28491;2.5189354;0.01;128.61388
1;28478;2.3153756;0.01;128.61897
1;28484;2.3153756;0.01;128.62148
1;28497;2.1908603;0.01;128.62222
1;28473;2.1908603;0.01;128.62773
1;28467;2.4161682;0.01;128.63637
1;28479;2.0785627;0.01;128.64146
1;28500;2.4187756;0.01;128.67627
1;28524;1.9959018;0.01;128.67831
1;28512;2.410423;0.01;128.67845
1;28542;2.410423;0.01;128.6786
1;28548;2.5653956;0.01;128.68048
1;28518;2.410423;0.01;128.6815
1;28536;2.410423;0.01;128.68513
1;28501;2.4187756;0.01;128.6878
1;28506;2.4187756;0.01;128.70378
1;28513;2.408103;0.01;128.70761
1;28543;1.9959018;0.01;128.70868
1;28525;2.410423;0.01;128.70956
1;28519;2.4187756;0.01;128.71017
1;28502;2.410423;0.01;128.71065
1;28549;2.1714318;0.01;128.71086
1;28530;2.5653956;0.01;128.73041
1;28507;2.5653956;0.01;128.73381
1;28504;2.2435596;0.01;128.73463
1;28526;2.5653956;0.01;128.73936
1;28537;2.2435596;0.01;128.74864
1;28509;1.9959018;0.01;128.7541
1;28531;1.9959018;0.01;128.75787
1;28503;2.5653956;0.01;128.76047
1;28508;2.389972;0.01;128.76381
1;28515;2.5653956;0.01;128.76656
1;28505;2.410423;0.01;128.78961
1;28514;2.1714318;0.01;128.78984
1;28544;2.4187756;0.01;128.79549
1;28510;2.5653956;0.01;128.7961
1;28533;2.408103;0.01;128.80165
1;28527;2.408103;0.01;128.80258
1;28516;2.2553113;0.01;128.80515
1;28520;1.9959018;0.01;128.8055
1;28535;2.2435596;0.01;128.81233
1;28521;2.389972;0.01;128.81284
1;28517;2.408103;0.01;128.81372
1;28532;1.9959018;0.01;128.82376
1;28540;2.2553113;0.01;128.82388
1;28511;2.2553113;0.01;128.8284
1;28534;2.4187756;0.01;128.8342
1;28539;2.2553113;0.01;128.83978
1;28545;2.389972;0.01;128.84314
1;28538;2.408103;0.01;128.8458
1;28541;2.2435596;0.01;128.84807
1;28522;2.2841666;0.01;128.85141
1;28528;2.2841666;0.01;128.85306
1;28523;2.408103;0.01;128.86617
1;28546;2.5653956;0.01;128.86984
1;28529;2.2841666;0.01;128.87497
1;28547;1.9959018;0.01;128.88406
1;28550;2.2676964;0.01;128.91743
1;28556;2.3511927;0.01;128.91782
1;28562;2.2387893;0.01;128.91786
1;28580;2.287217;0.01;128.91861
1;28568;2.287217;0.01;128.91861
1;28574;2.2676964;0.01;128.9206
1;28592;2.4984686;0.01;128.92294
1;28586;2.4690192;0.01;128.9231
1;28551;2.287217;0.01;128.94583
1;28557;2.2514963;0.01;128.94647
1;28553;2.287217;0.01;128.94928
1;28598;2.017152;0.01;128.94986
1;28575;2.4690192;0.01;128.95009
1;28587;2.4690192;0.01;128.95082
1;28593;2.017152;0.01;128.95193
1;28552;2.4984686;0.01;128.9745
1;28594;2.4224267;0.01;128.98322
1;28563;2.31064;0.01;128.98402
1;28558;2.2387893;0.01;128.98543
1;28554;2.017152;0.01;128.98822
1;28576;2.2387893;0.01;128.99738
1;28569;2.4224267;0.01;128.99792
1;28559;2.4984686;0.01;129.00284
1;28599;2.4690192;0.01;129.0067
1;28565;2.31064;0.01;129.0147
1;28581;2.4984686;0.01;129.01538
1;28588;2.4984686;0.01;129.02075
1;28560;2.4690192;0.01;129.02155
1;28577;2.4224267;0.01;129.02202
1;28571;2.3511927;0.01;129.02907
1;28595;2.2676964;0.01;129.03033
1;28555;2.4690192;0.01;129.04134
1;28589;2.4984686;0.01;129.05275
1;28582;2.2514963;0.01;129.05405
1;28561;2.4690192;0.01;129.0542
1;28572;2.4690192;0.01;129.05544
1;28566;2.287217;0.01;129.05681
1;28564;2.2387893;0.01;129.05832
1;28583;2.4224267;0.01;129.06017
1;28570;2.017152;0.01;129.06177
1;28596;2.2514963;0.01;129.06467
1;28578;2.017152;0.01;129.06541
1;28573;2.287217;0.01;129.0773
1;28584;2.4690192;0.01;129.08069
1;28590;2.2676964;0.01;129.08621
1;28567;2.4984686;0.01;129.08801
1;28579;2.2676964;0.01;129.08977
1;28597;2.3511927;0.01;129.0908
1;28585;2.4224267;0.01;129.09685
1;28591;2.3511927;0.01;129.102
1;28600;2.3355684;0.01;129.13751
1;28606;2.1825745;0.01;129.13823
1;28618;2.2966363;0.01;129.13838
1;28612;2.2433903;0.01;129.13924
1;28636;2.2149813;0.01;129.13936
1;28642;2.526078;0.01;129.14177
1;28648;2.1185937;0.01;129.14738
1;28624;2.526078;0.01;129.15309
1;28630;2.3355684;0.01;129.15988
1;28601;2.2149813;0.01;129.16635
1;28619;2.2966363;0.01;129.16719
1;28607;2.4044552;0.01;129.1681
1;28613;2.526078;0.01;129.1697
1;28625;2.526078;0.01;129.18419
1;28649;2.1185937;0.01;129.19533
1;28602;2.2149813;0.01;129.19618
1;28608;2.2149813;0.01;129.19872
1;28609;2.3685856;0.01;129.19974
1;28643;2.3355684;0.01;129.19994
1;28637;2.2433903;0.01;129.20357
1;28603;2.2433903;0.01;129.20834
1;28620;2.1825745;0.01;129.21573
1;28614;2.4019322;0.01;129.2176
1;28615;2.3685856;0.01;129.21768
1;28631;2.2149813;0.01;129.2251
1;28604;2.4044552;0.01;129.22568
1;28638;2.2149813;0.01;129.23152
1;28644;2.2433903;0.01;129.24068
1;28626;2.1825745;0.01;129.24832
1;28627;2.2966363;0.01;129.25362
1;28623;2.4019322;0.01;129.25578
1;28610;2.526078;0.01;129.25583
1;28632;2.3355684;0.01;129.26227
1;28641;2.2149813;0.01;129.26863
1;28633;2.3355684;0.01;129.26999
1;28639;2.2433903;0.01;129.27022
1;28616;2.3685856;0.01;129.2725
1;28605;2.2966363;0.01;129.27351
1;28646;2.2149813;0.01;129.2812
1;28628;2.4044552;0.01;129.2831
1;28611;2.1825745;0.01;129.28932
1;28621;2.2966363;0.01;129.29652
1;28645;2.526078;0.01;129.29883
1;28634;2.526078;0.01;129.3001
1;28629;2.4044552;0.01;129.3095
1;28640;2.4044552;0.01;129.30974
1;28617;2.3355684;0.01;129.31142
1;28647;2.3685856;0.01;129.312
1;28622;2.1825745;0.01;129.32133
1;28635;2.2966363;0.01;129.32207
1;28662;2.2780209;0.01;129.3574
1;28668;2.3934557;0.01;129.35857
